Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
63,8822,2,2,525000.0,3,260,49,11.4,3163.0,2.0,1.0,2.0,0.0,67.0,2009.0,8,-37.8893,145.0589,5,7822.0
63,7316,1,2,290000.0,1,196,49,11.4,3163.0,1.0,1.0,1.0,0.0,50.0,1960.0,8,-37.8858,145.0632,5,7822.0
63,10175,1,2,363000.0,1,260,49,11.4,3163.0,1.0,1.0,1.0,0.0,126.0,1970.0,8,-37.8982,145.0625,5,7822.0
63,8686,2,2,360000.0,4,82,51,11.4,3163.0,2.0,1.0,1.0,0.0,70.0,1970.0,8,-37.9032,145.0555,5,7822.0
63,11543,2,0,967500.0,1,260,51,11.4,3163.0,3.0,1.0,2.0,299.0,115.0,1930.0,8,-37.8973,145.053,5,7822.0
63,6079,2,0,1350000.0,4,82,51,11.4,3163.0,1.0,2.0,2.0,265.0,126.0,1920.0,8,-37.8881,145.0537,5,7822.0
63,8946,2,2,516000.0,1,260,51,11.4,3163.0,2.0,1.0,1.0,0.0,126.0,1970.0,8,-37.889,145.0533,5,7822.0
63,881,1,2,330000.0,1,260,51,11.4,3163.0,1.0,1.0,1.0,0.0,33.0,1970.0,8,-37.8888,145.0533,5,7822.0
63,82,3,0,1600000.0,1,255,52,11.4,3163.0,4.0,2.0,2.0,751.0,40.0,1923.0,8,-37.8945,145.0648,5,7822.0
63,11368,3,0,1170000.0,1,260,52,11.4,3163.0,2.0,1.0,2.0,461.0,126.0,1970.0,8,-37.8988,145.0516,5,7822.0
63,1179,1,2,260000.0,4,82,52,11.4,3163.0,1.0,1.0,1.0,0.0,126.0,1968.0,8,-37.8983,145.0627,5,7822.0
63,12279,3,2,1008000.0,1,255,53,11.4,3163.0,3.0,2.0,1.0,300.0,130.0,1990.0,8,-37.8974,145.0539,5,7822.0
63,8921,2,2,625000.0,1,255,53,11.4,3163.0,2.0,1.0,1.0,78.0,126.0,1970.0,8,-37.8967,145.0627,5,7822.0
63,2037,2,1,700000.0,3,82,53,11.4,3163.0,2.0,2.0,1.0,106.0,126.0,1970.0,8,-37.8881,145.0535,5,7822.0
63,7143,2,2,545000.0,0,196,1,11.4,3163.0,2.0,1.0,1.0,109.0,126.0,1970.0,8,-37.8971,145.0597,5,7822.0
63,660,3,2,1170000.0,1,255,1,11.4,3163.0,3.0,1.0,2.0,0.0,170.0,1925.0,8,-37.8977,145.0493,5,7822.0
63,8640,4,0,1830000.0,1,82,1,11.4,3163.0,3.0,2.0,2.0,687.0,237.0,1983.0,8,-37.8931,145.0479,5,7822.0
63,2066,1,2,250000.0,0,260,1,11.4,3163.0,1.0,1.0,1.0,0.0,34.0,1960.0,8,-37.8982,145.0625,5,7822.0
63,4664,2,1,930000.0,1,260,2,11.4,3163.0,2.0,2.0,1.0,166.0,170.0,2009.0,8,-37.8982,145.0488,5,7822.0
63,4549,2,2,465000.0,1,196,3,11.4,3163.0,2.0,1.0,1.0,0.0,56.0,1970.0,8,-37.8881,145.0558,5,7822.0
63,2597,3,0,1646000.0,1,196,4,11.4,3163.0,3.0,2.0,2.0,721.0,126.0,1970.0,8,-37.8909,145.0648,5,7822.0
63,3971,2,2,460000.0,4,196,5,11.4,3163.0,2.0,1.0,1.0,0.0,126.0,1970.0,8,-37.8936,145.056,5,7822.0
63,13187,4,0,1550000.0,4,260,7,11.4,3163.0,4.0,2.0,2.0,757.0,133.0,1930.0,8,-37.8925,145.0541,5,7822.0
63,4580,2,1,707000.0,2,196,9,11.4,3163.0,2.0,1.0,1.0,144.0,96.0,2000.0,8,-37.892,145.0482,5,7822.0
63,8803,2,2,804000.0,1,260,9,11.4,3163.0,2.0,2.0,1.0,0.0,86.0,1993.0,8,-37.9,145.0548,5,7822.0
63,10361,3,0,1200000.0,1,255,10,11.4,3163.0,3.0,2.0,1.0,588.0,126.0,1970.0,8,-37.8937,145.0648,5,7822.0
63,10894,4,0,1501000.0,1,82,10,11.4,3163.0,3.0,2.0,1.0,598.0,201.0,1970.0,8,-37.9037,145.0588,5,7822.0
63,5380,3,0,950000.0,4,82,10,11.4,3163.0,3.0,1.0,1.0,586.0,126.0,1970.0,8,-37.88800000000001,145.0505,5,7822.0
63,264,3,1,970000.0,0,135,10,11.4,3163.0,3.0,2.0,2.0,325.0,223.0,2005.0,8,-37.8933,145.0546,5,7822.0
63,12609,1,2,345000.0,1,227,12,11.4,3163.0,1.0,1.0,1.0,0.0,126.0,1970.0,8,-37.8968,145.0609,5,7822.0
63,5935,2,0,817500.0,1,106,13,11.4,3163.0,2.0,1.0,1.0,211.0,102.0,2002.0,8,-37.8856,145.0599,5,7822.0
63,9651,4,0,1450000.0,0,196,13,11.4,3163.0,4.0,2.0,2.0,557.0,200.0,1938.0,8,-37.8955,145.0515,5,7822.0
63,10332,3,0,1000000.0,0,196,13,11.4,3163.0,3.0,2.0,1.0,390.0,126.0,1970.0,8,-37.8905,145.0518,5,7822.0
63,4919,2,1,855000.0,1,82,13,11.4,3163.0,2.0,1.0,1.0,158.0,106.0,1994.0,8,-37.8886,145.05200000000005,5,7822.0
63,4848,2,0,675000.0,1,82,13,11.4,3163.0,2.0,1.0,1.0,0.0,90.0,1968.0,8,-37.8973,145.0625,5,7822.0
63,8855,2,2,588000.0,3,255,14,11.4,3163.0,2.0,1.0,1.0,133.0,71.0,2011.0,8,-37.89,145.0559,5,7822.0
63,820,2,2,455000.0,1,255,14,11.4,3163.0,2.0,1.0,1.0,0.0,73.0,1970.0,8,-37.8897,145.0524,5,7822.0
63,13121,3,2,602500.0,1,227,14,11.4,3163.0,3.0,1.0,2.0,0.0,126.0,1970.0,8,-37.8893,145.0589,5,7822.0
63,1190,2,2,662000.0,1,196,17,11.4,3163.0,4.0,2.0,1.0,0.0,126.0,1970.0,8,-37.8873,145.0572,5,7822.0
63,7770,3,0,1420000.0,1,260,17,11.4,3163.0,3.0,2.0,2.0,554.0,126.0,1970.0,8,-37.8934,145.0599,5,7822.0
63,4816,3,2,920000.0,3,255,17,11.4,3163.0,3.0,2.0,1.0,283.0,250.0,2005.0,8,-37.8974,145.0622,5,7822.0
63,7986,3,0,1287000.0,1,196,18,11.4,3163.0,3.0,1.0,1.0,620.0,126.0,1970.0,8,-37.9031,145.0578,5,7822.0
63,296,2,2,656000.0,1,185,19,11.4,3163.0,2.0,1.0,1.0,103.0,82.0,1970.0,8,-37.8873,145.0559,5,7822.0
63,4218,2,0,930000.0,1,260,19,11.4,3163.0,2.0,1.0,1.0,264.0,110.0,1930.0,8,-37.8864,145.0561,5,7822.0
63,4367,2,2,415000.0,1,260,19,11.4,3163.0,2.0,1.0,1.0,0.0,64.0,1970.0,8,-37.8889,145.048,5,7822.0
63,10171,2,2,650000.0,1,260,19,11.4,3163.0,2.0,1.0,1.0,174.0,80.0,1975.0,8,-37.8978,145.062,5,7822.0
63,579,3,0,1360000.0,1,255,21,11.4,3163.0,3.0,2.0,2.0,282.0,182.0,2010.0,8,-37.8953,145.0567,5,7822.0
63,13137,2,2,380000.0,3,255,21,11.4,3163.0,2.0,1.0,1.0,0.0,126.0,1970.0,8,-37.8957,145.0599,5,7822.0
63,4642,2,2,765000.0,1,255,21,11.4,3163.0,2.0,1.0,1.0,134.0,126.0,1965.0,8,-37.8987,145.0557,5,7822.0
63,6284,5,0,1900000.0,0,32,21,11.4,3163.0,5.0,3.0,1.0,564.0,126.0,1930.0,8,-37.8957,145.0487,5,7822.0
63,4265,2,0,907000.0,1,196,21,11.4,3163.0,2.0,1.0,2.0,316.0,2.0,1970.0,8,-37.8854,145.0636,5,7822.0
63,1116,1,2,350000.0,1,260,21,11.4,3163.0,1.0,1.0,1.0,0.0,53.0,1980.0,8,-37.8894,145.0508,5,7822.0
63,8319,3,0,1430000.0,1,196,24,11.4,3163.0,3.0,2.0,2.0,603.0,166.0,1945.0,8,-37.9023,145.0568,5,7822.0
63,3393,2,2,983500.0,1,227,26,11.4,3163.0,2.0,1.0,1.0,333.0,126.0,1970.0,8,-37.8867,145.0653,5,7822.0
63,5253,3,0,1490000.0,1,82,26,11.4,3163.0,3.0,2.0,1.0,371.0,167.0,1915.0,8,-37.8871,145.05200000000005,5,7822.0
63,13165,2,2,572000.0,1,196,26,11.4,3163.0,2.0,2.0,1.0,0.0,126.0,2014.0,8,-37.8873,145.0572,5,7822.0
63,7844,3,0,990000.0,1,196,27,11.4,3163.0,3.0,2.0,2.0,0.0,126.0,1970.0,8,-37.8927,145.0644,5,7822.0
63,766,4,1,1100000.0,1,260,27,11.4,3163.0,4.0,3.0,2.0,305.0,126.0,1996.0,8,-37.8978,145.0506,5,7822.0
63,12206,3,0,1125000.0,0,196,27,11.4,3163.0,3.0,1.0,1.0,604.0,120.0,1925.0,8,-37.8993,145.0528,5,7822.0
63,4754,2,2,601000.0,1,161,31,11.4,3163.0,2.0,1.0,1.0,132.0,126.0,1970.0,8,-37.8959,145.06,5,7822.0
63,11537,4,0,1410000.0,0,196,31,11.4,3163.0,4.0,3.0,3.0,650.0,126.0,1970.0,8,-37.9011,145.05100000000004,5,7822.0
63,370,2,2,405000.0,0,137,31,11.4,3163.0,2.0,1.0,1.0,967.0,72.0,1970.0,8,-37.8843,145.0531,5,7822.0
63,12104,4,0,1655000.0,0,135,31,11.4,3163.0,4.0,2.0,2.0,595.0,221.0,1915.0,8,-37.8916,145.0543,5,7822.0
63,12753,3,0,1910000.0,1,32,31,11.4,3163.0,3.0,1.0,1.0,720.0,126.0,1970.0,8,-37.8922,145.0544,5,7822.0
63,6998,3,1,808000.0,1,82,31,11.4,3163.0,3.0,1.0,1.0,111.0,116.0,1998.0,8,-37.8889,145.0495,5,7822.0
63,12507,3,0,1252000.0,1,255,31,11.4,3163.0,3.0,1.0,1.0,376.0,126.0,1970.0,8,-37.8896,145.0492,5,7822.0
63,2765,2,2,370000.0,4,227,32,11.4,3163.0,2.0,1.0,1.0,0.0,68.0,1950.0,8,-37.8959,145.0639,5,7822.0
63,5510,4,0,1880000.0,1,183,32,11.4,3163.0,3.0,2.0,3.0,932.0,270.0,1970.0,8,-37.8975,145.0478,5,7822.0
63,9626,5,0,1802100.0,1,260,35,11.4,3163.0,4.0,2.0,2.0,366.0,126.0,1970.0,8,-37.8868,145.0625,5,7822.0
63,10127,2,2,585000.0,1,14,35,11.4,3163.0,2.0,1.0,1.0,108.0,67.0,1970.0,8,-37.8973,145.0596,5,7822.0
63,10013,2,2,450000.0,1,6,35,11.4,3163.0,2.0,1.0,1.0,0.0,72.0,1970.0,8,-37.8999,145.0575,5,7822.0
63,4964,2,2,737000.0,1,255,35,11.4,3163.0,2.0,1.0,1.0,165.0,126.0,1990.0,8,-37.8927,145.0539,5,7822.0
63,7256,3,1,860000.0,1,32,35,11.4,3163.0,3.0,1.0,2.0,277.0,135.0,1978.0,8,-37.8978,145.0624,5,7822.0
63,790,2,2,605000.0,1,255,36,11.4,3163.0,2.0,1.0,1.0,0.0,70.0,1973.0,8,-37.8956,145.0613,5,7822.0
63,2655,2,0,1300000.0,1,260,36,11.4,3163.0,2.0,1.0,1.0,640.0,126.0,1900.0,8,-37.891,145.0636,5,7822.0
63,9348,4,0,1518000.0,1,260,38,11.4,3163.0,3.0,3.0,2.0,454.0,275.0,2000.0,8,-37.8869,145.0628,5,7822.0
63,10118,2,2,632500.0,1,32,38,11.4,3163.0,2.0,1.0,1.0,99.0,98.0,1965.0,8,-37.8946,145.0588,5,7822.0
63,11165,2,2,435000.0,1,82,38,11.4,3163.0,2.0,1.0,1.0,0.0,60.0,1980.0,8,-37.8986,145.0567,5,7822.0
63,3046,2,2,468250.0,1,196,39,11.4,3163.0,2.0,1.0,1.0,912.0,75.0,2008.0,8,-37.8936,145.056,5,7822.0
63,6136,3,0,1716000.0,1,255,39,11.4,3163.0,2.0,2.0,1.0,817.0,130.0,1925.0,8,-37.9007,145.047,5,7822.0
63,1187,1,2,270000.0,1,260,46,11.4,3163.0,1.0,1.0,1.0,0.0,126.0,1968.0,8,-37.886,145.0659,5,7822.0
63,7313,1,2,365000.0,1,260,46,11.4,3163.0,1.0,1.0,1.0,0.0,48.0,1960.0,8,-37.8887,145.048,5,7822.0
63,6944,1,2,340000.0,1,260,46,11.4,3163.0,1.0,1.0,1.0,0.0,126.0,1970.0,8,-37.8894,145.0508,5,7822.0
67,11139,2,2,722500.0,1,82,43,8.9,3162.0,2.0,1.0,1.0,0.0,100.0,1960.0,8,-37.8865,145.0302,5,2379.0
67,3638,4,1,1600000.0,3,82,45,8.9,3162.0,4.0,3.0,2.0,812.0,126.0,1970.0,8,-37.8864,145.0326,5,2379.0
67,3988,5,0,1665000.0,1,82,45,8.9,3162.0,5.0,2.0,2.0,593.0,126.0,1970.0,8,-37.8849,145.0341,5,2379.0
67,4491,1,2,323000.0,1,260,48,8.9,3162.0,1.0,1.0,1.0,820.0,126.0,1970.0,8,-37.8866,145.0322,5,2379.0
67,8702,2,2,550000.0,4,82,48,8.9,3162.0,2.0,1.0,1.0,806.0,78.0,1960.0,8,-37.8852,145.024,5,2379.0
67,1274,2,2,638000.0,3,82,21,8.9,3162.0,2.0,2.0,1.0,0.0,126.0,1970.0,8,-37.8862,145.0175,5,2379.0
67,7396,4,0,131000.0,0,207,31,8.9,3162.0,4.0,1.0,2.0,499.0,155.0,1920.0,8,-37.8864,145.0242,5,2379.0
67,7325,3,0,1090000.0,1,82,46,8.9,3162.0,2.0,1.0,2.0,275.0,126.0,1970.0,8,-37.885,145.0189,5,2379.0
69,2553,3,0,1365000.0,1,140,43,8.1,3161.0,3.0,1.0,0.0,513.0,126.0,1970.0,8,-37.8678,145.02700000000004,5,6923.0
69,9488,3,0,1750000.0,1,135,43,8.1,3161.0,3.0,2.0,2.0,692.0,313.0,1955.0,8,-37.8629,145.019,5,6923.0
69,2052,2,2,580000.0,3,2,48,8.1,3161.0,2.0,1.0,1.0,934.0,68.0,2012.0,8,-37.8607,145.0116,5,6923.0
69,6005,3,0,2005000.0,0,106,52,8.1,3161.0,4.0,2.0,3.0,361.0,237.0,2014.0,8,-37.8694,145.0296,5,6923.0
69,10183,2,2,523000.0,3,260,53,8.1,3161.0,2.0,1.0,1.0,0.0,126.0,1960.0,8,-37.8694,145.0246,5,6923.0
69,13133,2,2,420000.0,4,82,1,8.1,3161.0,2.0,1.0,1.0,0.0,56.0,2012.0,8,-37.861,145.0136,5,6923.0
69,12592,1,2,290000.0,4,260,2,8.1,3161.0,1.0,1.0,1.0,952.0,43.0,1970.0,8,-37.8744,145.0371,5,6923.0
69,7154,2,2,608000.0,3,82,2,8.1,3161.0,2.0,1.0,1.0,0.0,126.0,1970.0,8,-37.8607,145.0112,5,6923.0
69,13126,2,2,570000.0,1,260,7,8.1,3161.0,2.0,1.0,1.0,0.0,67.0,1970.0,8,-37.8625,145.0103,5,6923.0
69,11876,2,2,520500.0,1,82,9,8.1,3161.0,2.0,1.0,1.0,0.0,126.0,1970.0,8,-37.8681,145.0258,5,6923.0
69,1432,3,0,1400000.0,3,82,12,8.1,3161.0,3.0,1.0,0.0,270.0,139.0,1910.0,8,-37.868,145.0269,5,6923.0
69,2425,2,2,722000.0,3,40,17,8.1,3161.0,2.0,2.0,2.0,0.0,126.0,2011.0,8,-37.8607,145.0116,5,6923.0
69,3053,2,2,450000.0,1,82,18,8.1,3161.0,2.0,1.0,1.0,1092.0,63.0,2014.0,8,-37.8647,145.0232,5,6923.0
69,11651,3,0,1870000.0,1,135,31,8.1,3161.0,3.0,2.0,1.0,339.0,126.0,1970.0,8,-37.8622,145.0112,5,6923.0
69,11116,2,2,622000.0,0,40,31,8.1,3161.0,2.0,2.0,1.0,934.0,126.0,1970.0,8,-37.8607,145.0116,5,6923.0
69,318,2,2,536000.0,1,82,31,8.1,3161.0,2.0,1.0,1.0,771.0,82.0,1960.0,8,-37.8686,145.0239,5,6923.0
69,2177,4,0,2625000.0,1,135,31,8.1,3161.0,4.0,2.0,3.0,836.0,126.0,1910.0,8,-37.8696,145.0323,5,6923.0
69,639,2,2,570000.0,1,82,38,8.1,3161.0,2.0,1.0,2.0,0.0,126.0,1970.0,8,-37.8652,145.0198,5,6923.0
69,7161,2,2,550000.0,4,82,38,8.1,3161.0,2.0,1.0,1.0,0.0,67.0,2011.0,8,-37.8609,145.0126,5,6923.0
69,2120,4,0,2170000.0,1,82,39,8.1,3161.0,4.0,2.0,1.0,810.0,215.0,1915.0,8,-37.8698,145.0325,5,6923.0
70,6122,3,0,1577500.0,1,260,43,9.3,3162.0,3.0,2.0,2.0,357.0,144.0,1935.0,8,-37.8896,145.0307,5,5051.0
70,9763,3,0,1460000.0,1,260,45,9.3,3162.0,3.0,1.0,2.0,451.0,121.0,1960.0,8,-37.8874,145.019,5,5051.0
70,1167,1,2,275500.0,0,82,45,9.3,3162.0,1.0,1.0,1.0,0.0,44.0,1960.0,8,-37.8961,145.0132,5,5051.0
70,2912,2,0,1065000.0,1,260,48,9.3,3162.0,2.0,1.0,1.0,273.0,114.0,1930.0,8,-37.895,145.02200000000005,5,5051.0
70,12957,3,0,1470000.0,1,82,52,9.3,3162.0,3.0,2.0,2.0,296.0,126.0,1910.0,8,-37.8906,145.0224,5,5051.0
70,181,2,0,1012000.0,1,82,52,9.3,3162.0,2.0,1.0,1.0,0.0,126.0,1970.0,8,-37.9002,145.02700000000004,5,5051.0
70,8758,3,2,599000.0,1,82,53,9.3,3162.0,3.0,1.0,1.0,88.0,100.0,1970.0,8,-37.8997,145.0168,5,5051.0
70,7444,3,0,1160500.0,1,82,56,9.3,3162.0,3.0,2.0,1.0,358.0,126.0,1930.0,8,-37.8965,145.0269,5,5051.0
70,1674,2,2,650000.0,4,260,56,9.3,3162.0,2.0,1.0,1.0,100.0,126.0,1970.0,8,-37.8912,145.0289,5,5051.0
70,12669,3,0,1170000.0,1,23,56,9.3,3162.0,3.0,1.0,1.0,359.0,120.0,1970.0,8,-37.8898,145.0196,5,5051.0
70,9850,3,0,1314000.0,1,82,1,9.3,3162.0,3.0,1.0,2.0,339.0,126.0,1970.0,8,-37.8906,145.0221,5,5051.0
70,452,4,1,1030000.0,4,82,2,9.3,3162.0,4.0,2.0,2.0,216.0,165.0,1995.0,8,-37.8887,145.0318,5,5051.0
70,12304,2,0,1225000.0,1,23,7,9.3,3162.0,2.0,1.0,2.0,284.0,99.0,1940.0,8,-37.8958,145.0215,5,5051.0
70,5534,3,0,1450000.0,1,192,9,9.3,3162.0,2.0,2.0,1.0,478.0,120.0,1925.0,8,-37.8893,145.0161,5,5051.0
70,12421,4,0,1774500.0,1,260,10,9.3,3162.0,4.0,2.0,2.0,575.0,256.0,2008.0,8,-37.8993,145.0254,5,5051.0
70,441,2,2,525500.0,1,196,12,9.3,3162.0,2.0,1.0,1.0,831.0,80.0,1970.0,8,-37.8974,145.0294,5,5051.0
70,5673,2,0,825000.0,1,82,13,9.3,3162.0,2.0,1.0,1.0,367.0,85.0,1930.0,8,-37.8995,145.0241,5,5051.0
70,2513,2,0,1262000.0,1,260,13,9.3,3162.0,4.0,2.0,2.0,464.0,272.0,2016.0,8,-37.8901,145.0224,5,5051.0
70,9849,3,2,1110000.0,1,260,14,9.3,3162.0,3.0,2.0,1.0,299.0,126.0,1970.0,8,-37.8891,145.0294,5,5051.0
70,9690,4,1,1410000.0,1,82,21,9.3,3162.0,4.0,2.0,3.0,342.0,126.0,2005.0,8,-37.8957,145.0196,5,5051.0
70,2835,3,0,1303500.0,1,260,24,9.3,3162.0,3.0,1.0,2.0,699.0,126.0,1970.0,8,-37.8936,145.0366,5,5051.0
70,3858,2,0,1115000.0,1,82,26,9.3,3162.0,2.0,1.0,1.0,402.0,126.0,1970.0,8,-37.8967,145.0313,5,5051.0
70,12867,2,0,1340000.0,1,32,30,9.3,3162.0,2.0,1.0,1.0,505.0,117.0,1940.0,8,-37.8928,145.0149,5,5051.0
70,8380,3,0,1200000.0,1,260,31,9.3,3162.0,3.0,2.0,2.0,494.0,135.0,1920.0,8,-37.9027,145.0322,5,5051.0
70,9980,3,0,1570000.0,1,137,31,9.3,3162.0,3.0,1.0,2.0,520.0,126.0,1970.0,8,-37.8889,145.0151,5,5051.0
70,7342,2,0,1001000.0,1,23,32,9.3,3162.0,2.0,2.0,1.0,255.0,85.0,1890.0,8,-37.8887,145.0207,5,5051.0
70,9236,3,0,1330000.0,1,82,32,9.3,3162.0,3.0,1.0,1.0,312.0,123.0,1926.0,8,-37.8893,145.0196,5,5051.0
70,10091,1,2,290000.0,4,82,36,9.3,3162.0,1.0,1.0,1.0,0.0,126.0,1970.0,8,-37.8943,145.0145,5,5051.0
70,5912,4,0,1570000.0,1,260,38,9.3,3162.0,3.0,2.0,2.0,641.0,215.0,1970.0,8,-37.9012,145.035,5,5051.0
70,8105,4,0,1916000.0,1,23,38,9.3,3162.0,4.0,2.0,2.0,630.0,205.0,1910.0,8,-37.8894,145.0145,5,5051.0
70,7048,2,2,500000.0,4,196,39,9.3,3162.0,2.0,1.0,1.0,90.0,126.0,1970.0,8,-37.8996,145.0169,5,5051.0
71,6911,3,1,752000.0,1,32,43,13.6,3148.0,3.0,2.0,1.0,182.0,126.0,1970.0,20,-37.8786,145.1015,5,3582.0
71,3235,4,0,1507000.0,1,106,45,13.6,3148.0,4.0,2.0,2.0,600.0,126.0,1970.0,20,-37.8891,145.1002,5,3582.0
71,12894,4,0,890000.0,4,188,47,13.6,3148.0,4.0,3.0,2.0,288.0,158.0,2014.0,20,-37.8801,145.1051,5,3582.0
71,4745,3,2,700000.0,1,18,49,13.6,3148.0,2.0,2.0,1.0,224.0,94.0,2006.0,20,-37.8738,145.1054,5,3582.0
71,5700,3,0,1000000.0,1,32,51,13.6,3148.0,3.0,1.0,2.0,606.0,126.0,1970.0,20,-37.8784,145.0958,5,3582.0
71,4713,3,1,865000.0,1,32,53,13.6,3148.0,3.0,2.0,2.0,277.0,143.0,2010.0,20,-37.8796,145.1044,5,3582.0
71,4388,4,1,1042500.0,1,32,3,13.6,3148.0,4.0,3.0,2.0,209.0,160.0,2016.0,20,-37.8805,145.105,5,3582.0
71,9807,2,0,1002000.0,1,196,9,13.6,3148.0,2.0,1.0,1.0,585.0,97.0,1950.0,20,-37.8792,145.0948,5,3582.0
71,2874,3,0,992000.0,1,82,12,13.6,3148.0,3.0,1.0,2.0,586.0,126.0,1970.0,20,-37.8805,145.0978,5,3582.0
71,8888,3,0,650000.0,0,260,12,13.6,3148.0,3.0,2.0,2.0,160.0,101.0,2000.0,20,-37.8859,145.0934,5,3582.0
71,442,4,1,965000.0,3,32,17,13.6,3148.0,4.0,3.0,2.0,273.0,182.0,2012.0,20,-37.8742,145.105,5,3582.0
71,6895,3,0,920000.0,0,117,17,13.6,3148.0,4.0,2.0,2.0,515.0,126.0,1970.0,20,-37.8837,145.106,5,3582.0
71,11735,3,0,1301000.0,1,32,18,13.6,3148.0,3.0,1.0,2.0,620.0,88.0,1970.0,20,-37.8812,145.105,5,3582.0
71,4164,4,0,1415500.0,1,260,24,13.6,3148.0,3.0,2.0,1.0,1033.0,164.0,1950.0,20,-37.8738,145.1095,5,3582.0
71,615,2,0,705000.0,1,32,30,13.6,3148.0,2.0,1.0,1.0,842.0,126.0,1972.0,20,-37.8859,145.0979,5,3582.0
71,8526,4,0,1260000.0,1,140,31,13.6,3148.0,4.0,2.0,2.0,500.0,277.0,2001.0,20,-37.8845,145.1027,5,3582.0
71,2935,3,0,1460000.0,1,32,36,13.6,3148.0,3.0,1.0,1.0,705.0,126.0,1970.0,20,-37.8746,145.1071,5,3582.0
71,5668,3,0,1000000.0,3,227,36,13.6,3148.0,3.0,1.0,2.0,630.0,105.0,1960.0,20,-37.8838,145.102,5,3582.0
71,4517,3,1,845000.0,1,32,38,13.6,3148.0,3.0,2.0,1.0,177.0,111.0,2012.0,20,-37.8824,145.1042,5,3582.0
71,4500,4,1,881000.0,1,196,39,13.6,3148.0,3.0,2.0,1.0,188.0,137.0,2014.0,20,-37.8781,145.0955,5,3582.0
79,11263,3,0,1270000.0,1,155,43,3.4,3068.0,3.0,2.0,0.0,187.0,126.0,1970.0,31,-37.7902,144.9894,2,2954.0
79,11470,2,0,780000.0,1,91,49,3.4,3068.0,2.0,1.0,1.0,155.0,85.0,1880.0,31,-37.7934,144.9922,2,2954.0
79,2249,3,0,1060000.0,1,155,53,3.4,3068.0,3.0,1.0,0.0,193.0,98.0,1900.0,31,-37.7899,144.9984,2,2954.0
79,7261,3,1,930000.0,1,49,53,3.4,3068.0,3.0,2.0,1.0,124.0,116.0,2000.0,31,-37.7934,144.9923,2,2954.0
79,12807,2,0,1420000.0,1,49,56,3.4,3068.0,2.0,1.0,0.0,180.0,126.0,1970.0,31,-37.7898,144.9903,2,2954.0
79,1839,2,0,1075000.0,1,155,56,3.4,3068.0,2.0,1.0,1.0,174.0,85.0,1890.0,31,-37.7928,144.9987,2,2954.0
79,12791,2,0,1105000.0,1,91,56,3.4,3068.0,2.0,1.0,1.0,185.0,84.0,1910.0,31,-37.7927,144.9981,2,2954.0
79,9178,2,0,1209000.0,1,106,56,3.4,3068.0,2.0,1.0,1.0,140.0,97.0,1910.0,31,-37.7919,144.9884,2,2954.0
79,3485,2,0,1435000.0,1,155,1,3.4,3068.0,2.0,1.0,2.0,239.0,96.0,1900.0,31,-37.7918,144.997,2,2954.0
79,1924,2,0,1417000.0,3,155,2,3.4,3068.0,2.0,1.0,0.0,197.0,126.0,1970.0,31,-37.7924,145.0002,2,2954.0
79,9024,2,0,1290000.0,1,106,2,3.4,3068.0,2.0,1.0,0.0,164.0,99.0,1890.0,31,-37.7912,144.9967,2,2954.0
79,4012,3,0,1226000.0,1,155,7,3.4,3068.0,3.0,2.0,0.0,0.0,126.0,1970.0,31,-37.7917,144.9902,2,2954.0
79,7115,2,2,495000.0,1,267,9,3.4,3068.0,2.0,1.0,1.0,515.0,50.0,1970.0,31,-37.7875,145.0049,2,2954.0
79,8900,1,2,325000.0,4,49,9,3.4,3068.0,1.0,1.0,1.0,0.0,126.0,1970.0,31,-37.7873,144.9958,2,2954.0
79,1565,3,0,1370000.0,1,49,9,3.4,3068.0,3.0,2.0,1.0,176.0,135.0,1890.0,31,-37.7921,144.9898,2,2954.0
79,8068,2,0,1620000.0,1,155,12,3.4,3068.0,2.0,1.0,2.0,251.0,126.0,1970.0,31,-37.787,144.9988,2,2954.0
79,11577,3,0,1180000.0,3,91,14,3.4,3068.0,3.0,3.0,1.0,142.0,126.0,1995.0,31,-37.7928,145.0021,2,2954.0
79,9039,2,0,1405000.0,1,155,17,3.4,3068.0,2.0,1.0,0.0,219.0,126.0,1970.0,31,-37.7882,144.9984,2,2954.0
79,6602,2,0,880000.0,4,155,18,3.4,3068.0,2.0,1.0,0.0,100.0,126.0,1970.0,31,-37.7923,144.9858,2,2954.0
79,7520,2,0,1450000.0,4,155,18,3.4,3068.0,2.0,1.0,0.0,156.0,107.0,1890.0,31,-37.7892,144.9999,2,2954.0
79,1284,2,0,856000.0,1,155,18,3.4,3068.0,2.0,1.0,0.0,170.0,126.0,1970.0,31,-37.7936,144.995,2,2954.0
79,11913,2,2,885500.0,1,49,19,3.4,3068.0,2.0,2.0,2.0,0.0,136.0,2005.0,31,-37.7937,144.9983,2,2954.0
79,9705,3,0,1680000.0,1,155,21,3.4,3068.0,3.0,2.0,1.0,201.0,126.0,1970.0,31,-37.7884,145.0,2,2954.0
79,120,2,0,730000.0,1,155,24,3.4,3068.0,2.0,1.0,1.0,103.0,126.0,1970.0,31,-37.7898,144.9957,2,2954.0
